ARI,NMI,AMI,HOM,COM,VMEASURE,n_clusters_pred,n_labels,n_obs,ASW_pred,ASW_label,method,label_key,resolution,cluster_key,representation,target_n_labels,abs_cluster_delta
0.15620971038538342,0.31652101177987263,0.31260845863801984,0.363023988196817,0.2805791314688925,0.31652101177987263,22,14,9215,0.1907527893781662,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.3,leiden_r1_300,embedding,14,8
0.1564087594755889,0.31602508622463626,0.3121125635212066,0.36267574059643476,0.2800079193585038,0.31602508622463626,22,14,9215,0.19363252818584442,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.35,leiden_r1_350,embedding,14,8
0.15038211091554252,0.3157835349442297,0.31171577937120853,0.36581779112693064,0.2777892665790815,0.3157835349442297,23,14,9215,0.18789918720722198,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.4,leiden_r1_400,embedding,14,9
0.1504129444594048,0.31243676383457486,0.30817621800881184,0.3636051856571099,0.2738930960686844,0.31243676383457486,24,14,9215,0.19927993416786194,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.45,leiden_r1_450,embedding,14,10
0.14755210885635547,0.3120984468544213,0.30786431013473287,0.3655747095329935,0.2722706940694087,0.3120984468544213,24,14,9215,0.19597890973091125,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.5,leiden_r1_500,embedding,14,10
0.13772010273263316,0.3111688500707423,0.3066108665016618,0.36948415792396955,0.26875199652642145,0.31116885007074235,26,14,9215,0.18166734278202057,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.55,leiden_r1_550,embedding,14,12
0.1279346563500432,0.3078580775466177,0.3029717230987165,0.3708149694078184,0.2631760927816372,0.30785807754661776,28,14,9215,0.1885463148355484,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.6,leiden_r1_600,embedding,14,14
0.13666207182980278,0.31321168872103905,0.308334973472452,0.37518767581858936,0.2688081729999697,0.313211688721039,28,14,9215,0.203834667801857,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.65,leiden_r1_650,embedding,14,14
0.12187172739654098,0.30954832905872964,0.3042053431850877,0.3790833443826951,0.2615689110547922,0.3095483290587297,31,14,9215,0.18210777640342712,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.7,leiden_r1_700,embedding,14,17
0.12642223581798445,0.3077439401955277,0.3026922155357884,0.3722760352204416,0.2622792159448958,0.3077439401955277,29,14,9215,0.19343070685863495,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.75,leiden_r1_750,embedding,14,15
0.11793440286021341,0.30614296401607416,0.3006160557588439,0.37674663008924725,0.2578255362922874,0.30614296401607416,32,14,9215,0.17284518480300903,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.8,leiden_r1_800,embedding,14,18
0.12419081640352406,0.3110032118678506,0.3058175224451087,0.3781987650560975,0.2640829167299206,0.3110032118678506,30,14,9215,0.17107875645160675,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.85,leiden_r1_850,embedding,14,16
0.11928882608921919,0.3060992305228289,0.300749546158295,0.3762458334465212,0.2579984576841846,0.30609923052282895,31,14,9215,0.1840943843126297,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.9,leiden_r1_900,embedding,14,17
0.11985164911572348,0.30737644041405415,0.3018573575445163,0.37815614815249027,0.25891514169463653,0.3073764404140541,32,14,9215,0.17219018936157227,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.95,leiden_r1_950,embedding,14,18
0.11938464488625229,0.3071899549383551,0.3016693281378249,0.37789052849200466,0.25877502672194314,0.3071899549383551,32,14,9215,0.1683771163225174,-0.09207575023174286,SpaMosaic,ATAC_clusters,2.0,leiden_r2_000,embedding,14,18
